id,prediction
8593,1
8594,1
8595,1
8596,1
8597,1
8598,0
8599,1
8600,1
8601,1
8602,1
8603,0
8604,0
8605,1
8606,1
8607,1
8608,0
8609,0
8610,0
8611,0
8612,1
8613,0
8614,1
8615,1
8616,1
8617,1
8618,0
8619,1
8620,1
8621,0
8622,0
8623,1
8624,0
8625,1
8626,0
8627,0
8628,1
8629,0
8630,0
8631,1
8632,0
8633,1
8634,1
8635,0
8636,1
8637,0
8638,0
8639,0
8640,0
8641,1
8642,0
8643,1
8644,0
8645,1
8646,1
8647,0
8648,0
8649,0
8650,1
8651,0
8652,1
8653,1
8654,1
8655,0
8656,1
8657,0
8658,1
8659,0
8660,0
8661,1
8662,1
8663,0
8664,0
8665,0
8666,0
8667,1
8668,1
8669,1
8670,0
8671,0
8672,0
8673,0
8674,1
8675,0
8676,0
8677,0
8678,1
8679,0
8680,1
8681,0
8682,1
8683,1
8684,1
8685,0
8686,1
8687,0
8688,0
8689,0
8690,1
8691,0
8692,0
8693,0
8694,0
8695,0
8696,0
8697,1
8698,0
8699,1
8700,0
8701,0
8702,0
8703,0
8704,0
8705,0
8706,0
8707,0
8708,0
8709,0
8710,0
8711,0
8712,0
8713,0
8714,0
8715,0
8716,0
8717,0
8718,0
8719,0
8720,0
8721,0
8722,0
8723,0
8724,0
8725,1
8726,0
8727,0
8728,0
8729,0
8730,0
8731,0
8732,0
8733,1
8734,0
8735,0
8736,1
8737,0
8738,0
8739,0
8740,1
8741,1
8742,0
8743,1
8744,1
8745,1
8746,1
8747,1
8748,0
8749,0
8750,0
8751,1
8752,0
8753,0
8754,1
8755,0
8756,1
8757,1
8758,0
8759,1
8760,0
8761,1
8762,1
8763,1
8764,1
8765,1
8766,1
8767,1
8768,1
8769,1
8770,1
8771,1
8772,0
8773,0
8774,0
8775,0
8776,0
8777,0
8778,1
8779,0
8780,1
8781,0
8782,1
8783,0
8784,0
8785,0
8786,0
8787,1
8788,0
8789,1
8790,1
8791,1
8792,1
8793,1
8794,1
8795,0
8796,1
8797,0
8798,0
8799,0
8800,0
8801,1
8802,0
8803,0
8804,0
8805,0
8806,1
8807,1
8808,1
8809,0
8810,1
8811,0
8812,1
8813,0
8814,0
8815,0
8816,1
8817,0
8818,1
8819,1
8820,0
8821,1
8822,1
8823,1
8824,1
8825,1
8826,0
8827,1
8828,1
8829,1
8830,1
8831,1
8832,1
8833,1
8834,0
8835,0
8836,1
8837,0
8838,0
8839,0
8840,1
8841,1
8842,0
8843,1
8844,1
8845,0
8846,0
8847,0
8848,0
8849,1
8850,1
8851,0
8852,1
8853,0
8854,1
8855,0
8856,0
8857,1
8858,1
8859,1
8860,1
8861,1
8862,1
8863,1
8864,1
8865,1
8866,1
8867,1
8868,1
8869,0
8870,0
8871,1
8872,1
8873,1
8874,0
8875,0
8876,0
8877,0
8878,0
8879,0
8880,1
8881,0
8882,1
8883,1
8884,1
8885,1
8886,1
8887,1
8888,1
8889,1
8890,1
8891,1
8892,1
8893,1
8894,1
8895,0
8896,0
8897,1
8898,1
8899,1
8900,0
8901,0
8902,0
8903,0
8904,1
8905,0
8906,0
8907,1
8908,0
8909,0
8910,1
8911,1
8912,0
8913,1
8914,1
8915,0
8916,0
8917,1
8918,1
8919,0
8920,1
8921,1
8922,0
8923,1
8924,1
8925,1
8926,1
8927,1
8928,1
8929,1
8930,1
8931,1
8932,1
8933,0
8934,1
8935,0
8936,0
8937,0
8938,0
8939,1
8940,1
8941,0
8942,0
8943,1
8944,1
8945,0
8946,1
8947,0
8948,0
8949,0
8950,1
8951,1
8952,1
8953,0
8954,0
8955,0
8956,0
8957,0
8958,1
8959,1
8960,0
8961,0
8962,0
8963,1
8964,1
8965,1
8966,1
8967,1
8968,1
8969,0
8970,1
8971,0
8972,1
8973,1
8974,1
8975,1
8976,1
8977,1
8978,0
8979,0
8980,1
8981,1
8982,1
8983,0
8984,1
8985,1
8986,0
8987,1
8988,0
8989,1
8990,0
8991,0
8992,1
8993,1
8994,1
8995,0
8996,0
8997,0
8998,1
8999,1
9000,1
9001,1
9002,1
9003,0
9004,1
9005,1
9006,1
9007,1
9008,1
9009,1
9010,0
9011,1
9012,1
9013,1
9014,1
9015,1
9016,0
9017,1
9018,0
9019,1
9020,1
9021,0
9022,1
9023,1
9024,0
9025,1
9026,1
9027,0
9028,0
9029,1
9030,0
9031,0
9032,1
9033,1
9034,0
9035,1
9036,1
9037,1
9038,1
9039,1
9040,1
9041,0
9042,1
9043,1
9044,1
9045,1
9046,1
9047,1
9048,1
9049,1
9050,1
9051,1
9052,1
9053,0
9054,1
9055,0
9056,1
9057,1
9058,0
9059,1
9060,1
9061,1
9062,1
9063,0
9064,1
9065,1
9066,0
9067,1
9068,1
9069,0
9070,0
9071,0
9072,1
9073,0
9074,1
9075,1
9076,0
9077,1
9078,0
9079,1
9080,1
9081,1
9082,0
9083,1
9084,0
9085,0
9086,0
9087,1
9088,1
9089,1
9090,1
9091,0
9092,0
9093,0
9094,0
9095,0
9096,0
9097,1
9098,0
9099,1
9100,1
9101,1
9102,0
9103,1
9104,1
9105,1
9106,1
9107,1
9108,0
9109,0
9110,0
9111,1
9112,0
9113,1
9114,0
9115,0
9116,1
9117,1
9118,0
9119,0
9120,1
9121,0
9122,1
9123,1
9124,1
9125,1
9126,1
9127,0
9128,0
9129,1
9130,0
9131,1
9132,1
9133,0
9134,0
9135,0
9136,1
9137,1
9138,1
9139,1
9140,0
9141,0
9142,1
9143,1
9144,1
9145,1
9146,1
9147,1
9148,1
9149,0
9150,1
9151,1
9152,0
9153,1
9154,0
9155,1
9156,1
9157,1
9158,1
9159,1
9160,1
9161,1
9162,1
9163,1
9164,1
9165,1
9166,1
9167,0
9168,1
9169,1
9170,1
9171,1
9172,1
9173,0
9174,1
9175,0
9176,1
9177,1
9178,1
9179,0
9180,1
9181,1
9182,1
9183,1
9184,1
9185,0
9186,0
9187,0
9188,1
9189,0
9190,1
9191,1
9192,0
9193,0
9194,0
9195,1
9196,1
9197,0
9198,0
9199,1
9200,1
9201,1
9202,1
9203,1
9204,1
9205,1
9206,0
9207,1
9208,1
9209,1
9210,1
9211,0
9212,1
9213,1
9214,0
9215,0
9216,0
9217,0
9218,0
9219,0
9220,0
9221,0
9222,0
9223,1
9224,0
9225,0
9226,1
9227,0
9228,1
9229,0
9230,0
9231,1
9232,1
9233,1
9234,0
9235,1
9236,0
9237,1
9238,0
9239,1
9240,0
9241,1
9242,1
9243,1
9244,0
9245,0
9246,0
9247,0
9248,1
9249,1
9250,0
9251,1
9252,1
9253,0
9254,1
9255,1
9256,1
9257,1
9258,1
9259,1
9260,1
9261,1
9262,0
9263,1
9264,1
9265,1
9266,1
9267,0
9268,0
9269,0
9270,1
9271,1
9272,1
9273,1
9274,0
9275,1
9276,0
9277,1
9278,1
9279,0
9280,1
9281,0
9282,1
9283,0
9284,0
9285,0
9286,0
9287,1
9288,1
9289,1
9290,1
9291,1
9292,1
9293,1
9294,0
9295,1
9296,1
9297,0
9298,1
9299,1
9300,1
9301,1
9302,1
9303,0
9304,0
9305,1
9306,1
9307,0
9308,0
9309,1
9310,1
9311,1
9312,1
9313,1
9314,0
9315,0
9316,0
9317,0
9318,1
9319,0
9320,1
9321,1
9322,0
9323,1
9324,0
9325,1
9326,0
9327,0
9328,0
9329,1
9330,1
9331,1
9332,0
9333,1
9334,0
9335,1
9336,1
9337,1
9338,0
9339,1
9340,1
9341,1
9342,0
9343,0
9344,1
9345,0
9346,1
9347,1
9348,1
9349,0
9350,1
9351,1
9352,1
9353,1
9354,1
9355,1
9356,1
9357,1
9358,0
9359,0
9360,1
9361,1
9362,0
9363,1
9364,1
9365,0
9366,0
9367,0
9368,1
9369,1
9370,0
9371,1
9372,1
9373,1
9374,0
9375,1
9376,1
9377,1
9378,0
9379,1
9380,0
9381,1
9382,0
9383,1
9384,0
9385,1
9386,0
9387,0
9388,0
9389,1
9390,1
9391,1
9392,1
9393,0
9394,1
9395,1
9396,0
9397,1
9398,1
9399,1
9400,1
9401,1
9402,1
9403,0
9404,0
9405,0
9406,0
9407,0
9408,0
9409,0
9410,0
9411,0
9412,0
9413,0
9414,0
9415,0
9416,0
9417,0
9418,0
9419,0
9420,0
9421,0
9422,0
9423,0
9424,0
9425,0
9426,0
9427,0
9428,0
9429,0
9430,0
9431,0
9432,0
9433,1
9434,1
9435,1
9436,0
9437,1
9438,1
9439,0
9440,0
9441,1
9442,1
9443,1
9444,1
9445,1
9446,1
9447,1
9448,1
9449,1
9450,1
9451,1
9452,1
9453,1
9454,0
9455,1
9456,1
9457,0
9458,1
9459,0
9460,0
9461,0
9462,0
9463,0
9464,1
9465,1
9466,0
9467,1
9468,0
9469,1
9470,1
9471,1
9472,1
9473,1
9474,1
9475,1
9476,1
9477,0
9478,1
9479,1
9480,1
9481,1
9482,0
9483,0
9484,1
9485,1
9486,1
9487,1
9488,1
9489,0
9490,0
9491,1
9492,0
9493,1
9494,1
9495,0
9496,1
9497,1
9498,1
9499,1
9500,1
9501,0
9502,0
9503,1
9504,0
9505,1
9506,0
9507,1
9508,1
9509,1
9510,1
9511,0
9512,0
9513,1
9514,1
9515,1
9516,1
9517,0
9518,0
9519,0
9520,1
9521,0
9522,1
9523,1
9524,0
9525,0
9526,0
9527,0
9528,0
9529,0
9530,1
9531,0
9532,1
9533,1
9534,1
9535,0
9536,0
9537,0
9538,1
9539,1
9540,0
9541,1
9542,0
9543,0
9544,1
9545,1
9546,1
9547,1
9548,1
9549,1
9550,1
9551,1
9552,1
9553,1
9554,1
9555,1
9556,1
9557,1
9558,1
9559,1
9560,1
9561,1
9562,1
9563,1
9564,0
9565,1
9566,1
9567,0
9568,1
9569,1
9570,0
9571,1
9572,1
9573,1
9574,1
9575,1
9576,1
9577,1
9578,1
9579,1
9580,0
9581,0
9582,1
9583,1
9584,1
9585,1
9586,1
9587,0
9588,1
9589,0
9590,1
9591,1
9592,0
9593,1
9594,1
9595,1
9596,1
9597,0
9598,1
9599,0
9600,0
9601,1
9602,0
9603,1
9604,1
9605,1
9606,1
9607,1
9608,1
9609,1
9610,1
9611,1
9612,1
9613,0
9614,1
9615,1
9616,1
9617,1
9618,0
9619,1
9620,1
9621,0
9622,1
9623,1
9624,0
9625,0
9626,1
9627,1
9628,1
9629,0
9630,1
9631,1
9632,0
9633,1
9634,0
9635,1
9636,0
9637,1
9638,1
9639,1
9640,1
9641,0
9642,0
9643,1
9644,1
9645,1
9646,0
9647,1
9648,1
9649,1
9650,1
9651,1
9652,1
9653,1
9654,1
9655,0
9656,1
9657,1
9658,0
9659,1
9660,0
9661,0
9662,1
9663,1
9664,0
9665,0
9666,0
9667,0
9668,0
9669,0
9670,1
9671,0
9672,1
9673,1
9674,0
9675,1
9676,1
9677,1
9678,1
9679,0
9680,1
9681,1
9682,0
9683,1
9684,1
9685,0
9686,1
9687,0
9688,1
9689,1
9690,1
9691,1
9692,1
9693,1
9694,1
9695,1
9696,1
9697,0
9698,1
9699,1
9700,1
9701,0
9702,1
9703,1
9704,0
9705,1
9706,1
9707,1
9708,1
9709,1
9710,0
9711,1
9712,0
9713,0
9714,1
9715,1
9716,1
9717,1
9718,1
9719,1
9720,1
9721,1
9722,1
9723,1
9724,1
9725,1
9726,1
9727,1
9728,1
9729,1
9730,1
9731,1
9732,1
9733,1
9734,1
9735,1
9736,1
9737,1
9738,1
9739,1
9740,1
9741,1
9742,1
9743,1
9744,1
9745,1
9746,1
9747,1
9748,1
9749,1
9750,1
9751,0
9752,0
9753,1
9754,1
9755,0
9756,0
9757,1
9758,0
9759,0
9760,0
9761,1
9762,1
9763,1
9764,0
9765,1
9766,1
9767,1
9768,0
9769,1
9770,1
9771,1
9772,1
9773,0
9774,1
9775,0
9776,1
9777,1
9778,1
9779,1
9780,1
9781,1
9782,1
9783,1
9784,0
9785,1
9786,1
9787,1
9788,0
9789,0
9790,1
9791,1
9792,0
9793,0
9794,1
9795,1
9796,1
9797,1
9798,1
9799,1
9800,1
9801,1
9802,1
9803,1
9804,0
9805,0
9806,0
9807,1
9808,1
9809,0
9810,1
9811,1
9812,1
9813,1
9814,1
9815,1
9816,1
9817,1
9818,1
9819,1
9820,1
9821,1
9822,1
9823,1
9824,1
9825,1
9826,1
9827,1
9828,1
9829,1
9830,1
9831,1
9832,1
9833,1
9834,1
9835,1
9836,1
9837,1
9838,1
9839,1
9840,1
9841,1
9842,1
9843,1
9844,1
9845,1
9846,1
9847,1
9848,1
9849,1
9850,1
9851,1
9852,1
9853,1
9854,1
9855,1
9856,1
9857,1
9858,1
9859,1
9860,1
9861,1
9862,1
9863,1
9864,1
9865,1
9866,1
9867,1
9868,1
9869,0
9870,0
9871,0
9872,1
9873,1
9874,0
9875,0
9876,1
9877,0
9878,1
9879,1
9880,0
9881,0
9882,1
9883,0
9884,0
9885,0
9886,1
9887,1
9888,0
9889,1
9890,1
9891,1
9892,1
9893,0
9894,1
9895,0
9896,0
9897,1
9898,1
9899,0
9900,1
9901,1
9902,1
9903,1
9904,0
9905,1
9906,0
9907,1
9908,0
9909,1
9910,0
9911,1
9912,1
9913,0
9914,1
9915,1
9916,1
9917,0
9918,1
9919,1
9920,1
9921,0
9922,0
9923,1
9924,1
9925,1
9926,1
9927,1
9928,1
9929,1
9930,1
9931,1
9932,1
9933,1
9934,1
9935,1
9936,1
9937,1
9938,1
9939,1
9940,1
9941,1
9942,1
9943,1
9944,1
9945,1
9946,1
9947,0
9948,1
9949,1
9950,1
9951,1
9952,1
9953,1
9954,1
9955,1
9956,1
9957,1
9958,1
9959,1
9960,1
9961,1
9962,0
9963,1
9964,0
9965,0
9966,0
9967,1
9968,1
9969,1
9970,1
9971,1
9972,0
9973,1
9974,1
9975,1
9976,0
9977,1
9978,0
9979,1
9980,0
9981,1
9982,1
9983,1
9984,1
9985,0
9986,1
9987,1
9988,0
9989,0
9990,1
9991,1
9992,1
9993,1
9994,0
9995,1
9996,0
9997,0
9998,0
9999,1
10000,1
10001,1
10002,1
10003,1
10004,0
10005,0
10006,1
10007,1
10008,1
10009,1
10010,1
10011,1
10012,0
10013,0
10014,1
10015,1
10016,0
10017,0
10018,1
10019,1
10020,1
10021,0
10022,0
10023,0
10024,1
10025,0
10026,1
10027,0
10028,0
10029,1
10030,0
10031,1
10032,1
10033,1
10034,0
10035,1
10036,0
10037,0
10038,1
10039,1
10040,1
10041,1
10042,0
10043,1
10044,1
10045,1
10046,1
10047,0
10048,1
10049,0
10050,0
10051,1
10052,1
10053,1
10054,1
10055,0
10056,0
10057,1
10058,1
10059,1
10060,0
10061,1
10062,0
10063,0
10064,1
10065,1
10066,1
10067,1
10068,0
10069,0
10070,1
10071,1
10072,1
10073,0
10074,1
10075,1
10076,1
10077,1
10078,1
10079,0
10080,1
10081,1
10082,1
10083,1
10084,1
10085,1
10086,1
10087,1
10088,1
10089,1
10090,1
10091,1
10092,1
10093,0
10094,1
10095,1
10096,1
10097,0
10098,1
10099,0
10100,1
10101,1
10102,0
10103,1
10104,0
10105,1
10106,1
10107,1
10108,1
10109,1
10110,0
10111,1
10112,1
10113,1
10114,1
10115,1
10116,1
10117,1
10118,1
10119,1
10120,1
10121,1
10122,0
10123,1
10124,1
10125,0
10126,0
10127,1
10128,0
10129,0
10130,1
10131,1
10132,1
10133,0
10134,1
10135,0
10136,0
10137,1
10138,1
10139,1
10140,1
10141,0
10142,0
10143,0
10144,1
10145,1
10146,1
10147,1
10148,1
10149,1
10150,0
10151,0
10152,0
10153,0
10154,1
10155,0
10156,1
10157,1
10158,0
10159,0
10160,1
10161,0
10162,0
10163,0
10164,1
10165,1
10166,1
10167,1
10168,1
10169,1
10170,1
10171,1
10172,1
10173,1
10174,0
10175,1
10176,1
10177,0
10178,1
10179,1
10180,1
10181,1
10182,0
10183,0
10184,0
10185,1
10186,1
10187,1
10188,1
10189,1
10190,1
10191,0
10192,0
10193,1
10194,1
10195,1
10196,1
10197,1
10198,0
10199,1
10200,1
10201,0
10202,0
10203,0
10204,1
10205,0
10206,0
10207,1
10208,1
10209,1
10210,1
10211,1
10212,1
10213,1
10214,1
10215,1
10216,1
10217,1
10218,1
10219,1
10220,0
10221,0
10222,0
10223,1
10224,1
10225,1
10226,0
10227,1
10228,0
10229,1
10230,1
10231,1
10232,1
10233,0
10234,1
10235,1
10236,1
10237,1
10238,1
10239,1
10240,1
10241,1
10242,1
10243,0
10244,1
10245,1
10246,1
10247,1
10248,1
10249,1
10250,1
10251,1
10252,1
10253,1
10254,1
10255,1
10256,1
10257,0
10258,1
10259,1
10260,0
10261,1
10262,0
10263,1
10264,0
10265,1
10266,0
10267,1
10268,0
10269,1
10270,1
10271,1
10272,0
10273,0
10274,0
10275,0
10276,0
10277,0
10278,0
10279,1
10280,1
10281,0
10282,1
10283,1
10284,1
10285,1
10286,1
10287,1
10288,1
10289,0
10290,1
10291,1
10292,1
10293,1
10294,1
10295,0
10296,1
10297,1
10298,0
10299,0
10300,0
10301,1
